id,alt_store_name_catch,address_full,address_state,store_phone,store_email,business_hours_openi,business_hours_closi,averageRating,totalReviews,pincode
1715,Gwarighat Road,"Ground Floor, Plot No 7, Sheet No 2, Khasra No 55/4, Patwari Halka No 24/ 2, Mouza Potipathar No 164, Gwarighat Road, Jabalpur, Madhya Pradesh, 482008",Madhya Pradesh,7614110270,Narmadagwarigharroad.jabalpur@lenskartstore.com,11:00 AM,10:00 PM,4.9,398,482008
2227,Hoshangabad Road`,"Bawadia Kala, Tehsil Huzur, Maple High Street, Hoshangabad Road, Bhopal, Madhya Pradesh, 462026",Madhya Pradesh,7552991293,hoshangabadroad.bhopal@lenskartstore.com,11:00 AM,10:00 PM,5.0,264,462026
1717,Lig Colony Indore,"G-5 Hig, Ground Floor 03 & Upper Floor, Lig Colony, Khajrani Tehsil, Indore, Madhya Pradesh, 452011",Madhya Pradesh,7314966803,ligcolony.indore@lenskartstore.com,11:00 AM,10:00 PM,4.9,427,452011
187,Rewa Road,"Infront Of Hotel Savera, Rewa Road, Next To Shagun Sarees, Satna, Madhya Pradesh, 485001",Madhya Pradesh,7672494090,rewaroad.satna@lenskart.in,11:00 AM,09:00 PM,4.8,368,485001
956,Ratlam,"47/01, Station Road, Mahatma Gandhi Marg, Ratlam, Madhya Pradesh, 457001",Madhya Pradesh,7412490969,ratlam.madhyapradesh@lenskartstore.com,11:00 AM,09:30 PM,4.7,261,457001
195,"Stadium Complex, Main Road","Shop No. 3 & 4, Stadium Complex, Main Road, Besides Olympic Gate, Chhindwara, Madhya Pradesh, 480001",Madhya Pradesh,7162355985,chhindwara.mp@lenskartstore.com,11:00 AM,09:30 PM,4.8,398,480001
970,Kohefiza,"Shop No 3 & 4, Sai Mehandi Apartment, Kohefiza Main Road, Adjacent To Reliance Smart, Bhopal, Madhya Pradesh, 462001",Madhya Pradesh,7554918434,kohefiza.bhopal@lenskartstore.com,11:00 AM,10:00 PM,4.9,736,462001
971,kanadia,"Plot No 427 , Vaikuntha Vihar Colony, Alok Nagar, Kanadia Road, Indore, Madhya Pradesh, 452016",Madhya Pradesh,7314002551,kanadia.indore@lenskartstore.com,11:00 AM,10:00 PM,4.8,613,452016
972,Gulmohar,"Plot No A02, Anandam Building, Mahakali Society, Bawaria Kalan, Gulmohar Colony, Opposite Aura Mall, Bhopal, Madhya Pradesh, 462039",Madhya Pradesh,7554285482,gulmoharcolony.bhopal@lenskartstore.com,11:00 AM,10:00 PM,4.9,887,462039
1228,Scheme No 54,"Shop No G 2, Satsang Sagar Apartment, Plot No Bf39, Scheme No 54, Vijaynagar, Opposite Sica School, Indore, Madhya Pradesh, 452010",Madhya Pradesh,7314105856,schemeno54.indore@lenskart.com,11:00 AM,10:00 PM,4.9,643,452010
977,New Palasia,"Shop No 9, Navneet Plaza, 5/2 Old Palasia, Greater Kailash Road, Indore, Madhya Pradesh, 452001",Madhya Pradesh,7314257150,oldpallasia.indore@lenskartstore.com,11:00 AM,10:00 PM,4.9,1462,452001
978,Airport Road,"Parihar Complex, Plot No 10, Sukhdev Nagar, Airport Road, Kalani Nagar Square, Indore, Madhya Pradesh, 452005",Madhya Pradesh,8359866067,Airportroad.Indore@lenskartstore.com,11:00 AM,10:00 PM,4.9,791,452005
2269,Chunabhatti,"Ground Floor, Plot No A5, Janki Nagar, Adjacent to Fab India, Chunabhatti Main Road, Bhopal, Madhya Pradesh, 462016",Madhya Pradesh,9179486774,Chunabhatti.bhopal@lenskartstore.com,11:00 AM,10:00 PM,5.0,135,462016
2017,University Road,"Ground Floor, Plot No 1, University Road, Adjacent to Navyug Hospital, Govindpuri, Gwalior, Madhya Pradesh, 474011",Madhya Pradesh,7514921324,Universityroad.gwalior@lenskartstore.com,11:00 AM,10:00 PM,4.9,481,474011
226,Mangal City Mall,"Shop No Lg 15, Mangal City Mall, Ab Road, Below Mcdonalds, Indore, Madhya Pradesh, 452010",Madhya Pradesh,7314963387,mangalcity.indore@lenskart.mobi,11:00 AM,10:00 PM,4.8,1178,452010
1000,Indrapuri,"Shop No 20, C Sector, Nagar Nigam Complex, Indrapuri Main Road, Indrapuri, Near Aapurti Super Bazaar, Bhopal, Madhya Pradesh, 462021",Madhya Pradesh,7554163231,Indrapuri.bhopal@lenskartstore.com,11:00 AM,10:00 PM,4.9,1057,462021
2024,Manikbagh Road,"Plot No P9, GF, Shop No 2 & 3, Emrald Business Park, Manik Bagh Road, Palsikar Colony, Indore, Madhya Pradesh, 452007",Madhya Pradesh,7314975645,manikbaghroad.indore@lenskartstore.com,11:00 AM,10:00 PM,4.9,233,452007
2028,Scheme No 114,"Plot No 1112, Ground Floor, Utsav Choraha, Near Power Station, Part I, Scheme No 114, Indore, Madhya Pradesh, 452010",Madhya Pradesh,7314090306,Schemeno114.indore@lenskartstore.com,11:00 AM,10:00 PM,4.9,244,452010
1517,Phoenix Citadel Mall,"Shop No G 64, Plot No 244/1,244/2,242/4,245,248/1/1 243/2, Phoenix Citadel Mall, Mr 10 Road Junction, Nh 3 Bypass Road, Gram Khajrana Highway, Indore, Madhya Pradesh, 452016",Madhya Pradesh,7316744454,Phoenixcitadelmall.indore@lenskartstore.com,11:00 AM,10:00 PM,4.9,347,452016
2290,Minal Residency,"Ground Floor, Shop No 63, 64 & 65, Minal Residency, Opposite Raj HQ, Ayodhya Nagar Bypass, Bhopal, Madhya Pradesh, 462023",Madhya Pradesh,7440455604,Ayodhyanagarbypass.bhopal@lenskartstore.com,11:00 AM,10:00 PM,,,462023
2293,Sanchi Road,"House No 118, Ground Floor, Adjacent to Royal Enfield, Sanchi Road, Shastri Nagar, Vidisha, Madhya Pradesh, 464001",Madhya Pradesh,7592443341,vidisharoad.sanchi@lenskartstore.com,11:00 AM,09:30 PM,,,464001
1526,"Annapurna Nagar, Indore","Ground Floor, Plot No 11, Bank Colony, Annapurna Main Road, Annapurna Nagar, Opposite Dussehra Maidan, Indore, Madhya Pradesh, 452009",Madhya Pradesh,9407133803,Annapurnaroad.indore@lenskartstore.com,11:00 AM,10:00 PM,4.9,704,452009
1530,Vijay Nagar,"Ground Floor, Plot No 151/A, Ukhari Square, Vivekanand Ward, Mr 4 Road, Vijay Nagar, Jabalpur, Madhya Pradesh, 482002",Madhya Pradesh,7614103152,vijaynagar.jabalpur@lenskartstore.com,11:00 AM,10:00 PM,4.8,692,482002
513,93 Avenue Mall Pune,"Shop No 2, Ground Floor, 93 Avenue Mall, Fatima Nagar, Kalubai Chowk, Pune, Maharashtra, 411022",Maharashtra,8421112231,avenue93.pune@lenskartstore.com,11:00 AM,09:30 PM,4.7,553,411022
2305,Karve Nagar,"Sr No 6/1, Hirgare, Part Shop of Banking Hall, Shalini Residency, Vitthal Mandir Road, Dnydeep Colony, Hingne Budrukh, Karve Nagar, Pune, Maharashtra, 411052",Maharashtra,9511266023,Karveroaduniversal.pune@lenskartstore.com,11:00 AM,09:00 PM,4.6,53,411052
2306,Simpoli Borivali West,"Shop No 2, Deep Jyot, CHSL, Shimpoli Road, Rayani Gram, Borivali West, Mumbai, Maharashtra, 400092",Maharashtra,8655611089,Shimpoliborivali.mumbai@lenskartstore.com,11:00 AM,09:30 PM,5.0,76,400092
1027,Nalasopara West,"Shop No 14, Aster Apartment, Nalasopara West, Near Shri Prashtha, Mumbai, Maharashtra, 401203",Maharashtra,8655691085,nalasoparawest.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.9,1036,401203
1283,Satara,"Shop No 2, Rajpath, Rajeshpura Road, Sadshiv Peth, Rajpath, Satara, Maharashtra, 415002",Maharashtra,9307271557,satara488.maharashtra@lenskartstore.com,11:00 AM,09:30 PM,4.9,1509,415002
1539,Gauri Pada,"Shop No 3 & 4, Hari Om Apt, Dhamankar Naka, Gauri Pada, Opposite Bsnl Office, Bhiwandi, Maharashtra, 421302",Maharashtra,7381810303,bhiwadi45.maharstra@lenskartstore.com,11:00 AM,09:30 PM,4.5,958,421302
4,Rajarampuri,"Shop No 1, Ground Floor, 1754 E, Ward Sripati Apartment, Rajarampuri 4Th Lane, Kolhapur, Maharashtra, 416003",Maharashtra,7420847305,srinivas.sabane@gmail.com,11:00 AM,09:30 PM,4.8,2462,416003
1028,Kamothe,"Shop No 10, Uma Shiv Corner, Plot No 22 & 22A, Sector 19, Kamothe, Navi Mumbai, Maharashtra, 410206",Maharashtra,8655691041,Kamothenew.navimumbai@lenskartstore.com,11:00 AM,10:00 PM,4.9,1352,410206
1287,Khopoli,"Shop No 7 & 8 Ashiyana Infinity, Mulgoan, Shri Ram Nagar, Mumbai Pune Highway, Khopoli, Maharashtra, 410203",Maharashtra,8655691044,khopoliashiyanainfinity.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.9,594,410203
1799,Shahad,"Ground Floor, Shop No 17 A, Regency Antilia, Next to Jockey Store, Murbad Road, Mharal Society, Shahad, Ulhasnagar, Thane, Maharashtra, 421103",Maharashtra,7030187123,sahad.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.9,391,421103
521,Bhoomi Mall Belapur,"Shop No 27, Bhoomi Mall, Sector 15, Palm Beach Road Cbd Belapur, Belapur, Navi Mumbai, Maharashtra, 400614",Maharashtra,8655691051,belapur.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.6,477,400614
524,Poonam Cluster,"Shop No 37, 38 & 39, Ground Floor, Poonam Estate Cluster 2, Building No 3, Mira Road, Near Shanti Chowk, Thane, Maharashtra, 401107",Maharashtra,2240036537,miraroad2.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.6,655,401107
2317,Thakur Village Kandivali East,"Shop No 09, Viceroy Savana, 120 Feet Road, Thakur Village Kandivali East, Mumbai, Maharashtra, 400101",Maharashtra,2262671260,thakurvillage.mumbai@lenskartstore.com,11:00 AM,09:30 PM,5.0,3,400101
526,Elpro City Square Mall,"G 17, Ground Floor, Elpro City Square Mall, Chinchwad Gaon, Pune, Maharashtra, 411033",Maharashtra,7709993245,elpro.pune@lenskartstore.com,11:00 AM,09:30 PM,4.7,1330,411033
1295,Badlapur,"Shop No 15 & 16, Dream Makers By Kasturi Life Space, Station Road, Katrap, Badlapur East, Thane, Maharashtra, 421503",Maharashtra,7020663996,badlapur69.maharashtra@lenskartstore.com,11:00 AM,09:30 PM,4.8,810,421503
272,Kandivali West,"Shop No 35, Profit Center, Boraspada Road, Kandivali West, Opposite Panchsheel Heights, Mumbai, Maharashtra, 400067",Maharashtra,2243470464,mahavirnagar.kandivali@lenskart.mobi,11:00 AM,10:00 PM,4.6,1081,400067
784,Kharghar,"Shop No 7, Ground Floor, The Crown Plaza, Gharkul, Sector-15, Kharghar, Near D Mart, Navi Mumbai, Maharashtra, 410210",Maharashtra,8655691050,crownplaza.newkharghar@lenskartstore.com,11:00 AM,09:30 PM,4.8,425,410210
1552,Baramati,"Gat No-279/1/ B, Plot No, 4/5, Building Ajinkya Bazar, Bhigwan Road, Near Axis Bank, Baramati, Maharashtra, 413102",Maharashtra,9075079292,baramati03.maharashtra@lenskartstore.com,11:00 AM,09:30 PM,4.9,600,413102
2320,Balewadi Banner,"Shop No 1, Park Grandeur, Highstreet, Opposite Balewadi High Street, Near Balewadi, Laxman Nagar, Baner, Pune, Maharashtra, 411045",Maharashtra,8956426020,Banerbalewalihighstreet.pune@lenskartstore.com,11:00 AM,09:30 PM,,,411045
273,Hutatma Chowk,"Shop No 46, Ground Floor, Islam Building, Hutatma Chowk, Fort, Near Flora Fountain, Mumbai, Maharashtra, 400001",Maharashtra,8655691034,fort.mumbai@dealskart.mobi,11:00 AM,09:00 PM,4.8,682,400001
785,Santacruz West,"Shop No 1, Dheeraj Heritage, Best Colony, Juhu, Santacruz West, Opposite Kenia Hospital, Mumbai, Maharashtra, 400054",Maharashtra,8655611092,santacruz.mumbai01@lenskartstore.com,11:00 AM,09:30 PM,4.8,755,400054
2321,Ram Maruti Road,"Shop No 11, B Wing Sopan Apartment, Ram Maruti Road, Opposite ICICI Bank, Veer Savarkar Path Old Mumbai Road, Village Panchpakhadi, Thane, Maharashtra, 400602",Maharashtra,9987599766,rammarutiroad.mumbai@lenskartstore.com,11:00 AM,09:30 PM,,,400602
274,Mahim,"Shop No 3, 4 & 5, Liliyan House, 145 B, L J Road, Mahim, Mumbai, Maharashtra, 400016",Maharashtra,8655611090,mahimwest.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.5,2345,400016
275,Breach Candy,"Shop No 5, Nanik Niwas Building, Bhulabhai Desai Road, Breach Candy, Opposite Tata Garden, Mumbai, Maharashtra, 400026",Maharashtra,8779180132,kempscorner.mumbai@dealskart.mobi,11:00 AM,09:30 PM,4.9,1119,400026
1299,Tarabai Park,"Shop No 1, Shweta Apartment, Damini Hotel Road, Tarabai Park, Near Sasane Ground, Kolhapur, Maharashtra, 416003",Maharashtra,8956074545,Ram.zanje@lenskart.in,11:00 AM,09:30 PM,4.9,687,416003
1555,Runwal,"Shop No 9, Runwal Anthurium, Lbs Road, Runwal, Mulund, Maharashtra, 400080",Maharashtra,8655675762,mulundwest.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.8,447,400080
1300,Medical College Chowk,"Shop No 2 & 3, Vinayak Tower, Untkhana Road, Medical Square, Medical College Chowk, Nagpur, Maharashtra, 440009",Maharashtra,8956141884,Medicalcollegechowk.nagpur@lenskartstore.com,11:00 AM,09:00 PM,4.9,2270,440009
1046,"Khanda Colony, Panvel","Shop Number 14/15, Tulsi Harmony, Sector 1, Khanda Colony, Greater Khanda, Panvel, Opposite Sai Prasad Hotel, Navi Mumbai, Maharashtra, 410206",Maharashtra,8655691037,khandacolony.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.8,818,410206
1815,Nadanvan West,"Ground Floor, Shop No 2 & 3, Anand Palace 5, Plot No 230, Nandanvan Main Road, Nagpur, Maharashtra, 440009",Maharashtra,7124037584,nandanvan.nagpur@lenskartstore.com,11:00 AM,09:00 PM,4.9,846,440009
793,Ulhasnagar,"Shop No 4, Yash Apartment, C-Block Road, Goal Maidan, Near Natural Ice Cream, Ulhasnagar, Maharashtra, 421001",Maharashtra,8370070093,Ulhasnagar.maharashtra@lenskartstore.com,11:00 AM,10:00 PM,4.6,490,421001
1817,Osmanabaad,"Bhanu Complex, Opposite Abhinav English Medium School, Solapur Aurangabad Road, Bhanu Nagar Dharashiv, Osmanabad, Maharashtra, 413501",Maharashtra,9834661720,Osmanabad02.maharashtra@lenskartstore.com,11:00 AM,09:00 PM,4.9,189,413501
1562,Lal Chowky,"Shop No 9 & 24 Ground Floor, Sunsoman Square, Agra Road, Lal Chowky, Opposite Indus Bank, Kalyan West, Maharashtra, 421301",Maharashtra,7030196123,Lalchowky.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.9,791,421301
284,Viviana Mall Thane,"Unit No Sf 17A, 2Nd Floor, Viviana Mall, , Thane West, Next To Cinepolis, Thane, Maharashtra, 400601",Maharashtra,2261701542,vivanamall.thane@dealskart.mobi,11:00 AM,09:30 PM,4.5,757,400601
285,Amboli,"Shop No 2, Ground Floor, Mayfair Meridian, Amboli, Andheri West, Caeser Road, Mumbai, Maharashtra, 400058",Maharashtra,8655703625,anboli.mumbai@lenskart.mobi,11:00 AM,10:00 PM,4.8,1942,400058
797,Juhu Tara Road,"Shop No 12, Vasant Bahar Chs Ltd, Juhu Tara Road, Juhu, Near Hotel Sea Princess, Mumbai, Maharashtra, 400049",Maharashtra,9324834574,Juhutarard.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.9,1064,400049
1056,Ambernath,"Shop Number 13 & 14, Plot No 63 & 64, Cts, Panvelkar Pride, Shivaji Road, Kansai Section, Ambernath, Opposite Idbi Bank, Ambernath, Maharashtra, 421501",Maharashtra,7030183123,ambernath.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.7,537,421501
1572,Lower Parel,"Shop No 2, Sanghvi Building, Ganpar Rao Marg, Lower Parel, Near Dmart, Mumbai, Maharashtra, 400013",Maharashtra,8655691031,Lowerparel.mumba@lenskartstore.com,11:00 AM,09:30 PM,4.8,562,400013
1319,Koregaon Park,"1 B, Gera Sterling North Main Road, Koregaon Park, Pune, Maharashtra, 411001",Maharashtra,2067088370,Koregaonpark.pune@lenskartstore.com,11:00 AM,09:30 PM,4.9,298,411001
1831,Ring Road Phaltan,"Swranjan Complex, Shop No 1 & 2, Survey No 6484A, Plot No 36, Ring Road, Phaltan, Maharashtra, 415523",Maharashtra,8282826071,phaltan02.maharashtra@lenskartstore.com,11:00 AM,09:00 PM,4.9,187,415523
808,Kalamboli,"Shop No 23, Ground Floor, Neelsiddhi Amarante Chs Ltd, Plot No 4, Sector 9E, Roadpalli, Kalamboli, Besides Manoj Medical, Navi Mumbai, Maharashtra, 410218",Maharashtra,8655691045,kalamboli.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.8,479,410218
1321,Undri,"Shop No 1, S No 57/2/1A, Market Place, Vtp Urbban Nest, Hadapsar Bypass Road, Undri Chowk, Opposite Amit Colony Katraj, Pune, Maharashtra, 411060",Maharashtra,8956513910,Undri1.pune@lenskartstore.com,11:00 AM,09:30 PM,4.7,808,411060
1579,Panchanand Taloja,"Shop No 6, Panchnand Heights, Plot No 15-18, Sector 9, Opposite Shree Royal Chemist, Taloja, Raigad, Navi Mumbai, Maharashtra, 410208",Maharashtra,8655691043,Navimumbai.taloja@lenskartstore.com,11:00 AM,09:00 PM,4.7,141,410208
1069,Atria Mall,"Shop No 42, Ground Floor, Atria Mall, Dr. Annie Bishant Road, Worli, Mumbai, Maharashtra, 400018",Maharashtra,8655691033,atriamall.worli@lenskartstore.com,11:00 AM,09:30 PM,4.8,1166,400018
1837,Jaripatka Nagpur,"UGF, Shop No 30 & 31, Ginger Square Mall, Ginger Square, Jaripatka Main Road, Jaripatka, Nagpur, Maharashtra, 440014",Maharashtra,7122995778,jaripatka.nagpur@lenskartstore.com,11:00 AM,09:00 PM,4.9,920,440014
303,Dombivali,"Shop No 6, Kanchan Dhara Society, Raghuveer Nagar, Dombivali East, Opposite Godrej Showroom, Manpada Road, Mumbai, Maharashtra, 421201",Maharashtra,8976581777,dombivali.mumbai@lenskart.mobi,11:00 AM,09:30 PM,4.6,784,421201
815,Vile Parle East,"Shop No 26, C Wing, Agrawal Market, Shyam Kamal Road, Vile Parle East, Near Big Bazaar, Mumbai, Maharashtra, 400057",Maharashtra,8655691056,vileparleeast.mumbai@lenskartstore.com,11:00 AM,10:00 PM,4.9,2191,400057
1327,Dharampeth,"Groud Floor, Gupta Bhawan, Plot No 193, West High Court Road, Dharampeth, Dharampeth, Opposite Union Bank Of India, Nagpur, Maharashtra, 440010",Maharashtra,8956141878,dharampeth.nagpur@lenskartstore.com,11:00 AM,09:00 PM,4.9,4111,440010
1841,Sadar,"Shop No 3 & 4, Poonam Arcade, Residency Road, Sadar, Nagpur, Maharashtra, 440001",Maharashtra,7124023831,Sadar.nagpur@lenskartstore.com,10:30 AM,09:30 PM,4.9,1947,440001
50,Mulund West,"Shop No 55, Ground Floor, Munshi Estate, Plot No 504, 505, Mg Road, Mulund West, Below Gokul Hospital, Mumbai, Maharashtra, 400080",Maharashtra,2225643256,mulund.mumbai@lenskart.mobi,11:00 AM,09:30 PM,4.8,1398,400080
1330,Manish Nagar,"Ground Floor, Plot No 96, Bhartiya Society, Besa Beltrodi Square, Manish Nagar, Nagpur, Maharashtra, 440015",Maharashtra,8956141883,manishnagar.nagpur@lenskartstore.com,11:00 AM,09:00 PM,4.9,1428,440015
1587,Dhule,"Shop No 8, Ground Floor, Bafna House, Lane Number 4, Nearmadhavpura, Navnath Nagar, Dhule, Maharashtra, 424001",Maharashtra,2562350932,Dhule01.maharashtra@lenskartstore.com,11:00 AM,09:00 PM,4.7,183,424001
1334,Wagholi,"Shop No 1, Plot No, Khata No 661, The Orchard Complex, Wagholi, Wagholi, Pune, Maharashtra, 412207",Maharashtra,8421112051,Wagholi.pune@lenskartstore.com,11:00 AM,09:30 PM,4.8,1259,412207
1335,Sangli Road,"Shop No B03, Rs No 673/B/2, Balwant Plaza, Hatkanangle, Sangli Road, Ichalkaranji, Maharashtra, 416121",Maharashtra,7975328240,Ichalkaranji.mahrashtar@lenskartstore.com,11:00 AM,09:30 PM,4.8,615,416121
312,Bhandup West,"Shop No 5, Ground Floor, Gaurai Arcade, Lbs Marg, Bhandup West, Near Domino'S Pizza, Mumbai, Maharashtra, 400078",Maharashtra,8655675760,bhandup.mumbai@lenskart.com,11:00 AM,10:00 PM,4.7,716,400078
568,Nirala Bazar,"Shop No 43 & 44, Samarth Nagar, Nirala Bazar, Opposite M.P Law College, Aurangabad, Maharashtra, 431001",Maharashtra,8856014454,niralabazar.aurangabad@lenskartstore.com,11:00 AM,09:30 PM,4.8,1355,431001
1592,Tembhode Road,"Shop No 2 & 3, Neel Srushti Complex, Tembhode Road, Palghar West, Opposite Reliance Smart Superstore, Palghar, Maharashtra, 401404",Maharashtra,8655691080,palghar.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.9,709,401404
572,Pimple Saudagar,"Shop No 2, Dwarka Queen'S Park, Pimple Saudagar, Near Shivar Chowk, Pimple Saudagar, Near Shivar Chowk, Pune, Maharashtra, 411017",Maharashtra,7709994251,pimplesau.pune@lenskart.mobi,11:00 AM,09:30 PM,4.7,928,411017
1340,Akashwani Chowk,"Shop No 3 & 4, Ahinsa Bhawan, Plot No 1, Ahinsa Nagar, Akashwani Chowk, Jalna Road, Beside Wellness Forever, Aurangabad, Maharashtra, 431001",Maharashtra,8951017750,akashwanichowk.aurangabad@lenskartstore.com,11:00 AM,09:30 PM,4.9,1165,431001
1342,GNP Arcadia,"Store No 15, Gnp Arcadia, Sudarshan Nagar, Sudarshan Nagar, Near Pendharkar College, Dombivli, Maharashtra, 421203",Maharashtra,7030192123,dombivalieastgnparcadia.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.8,561,421203
321,Kalyan Khadakpada Circle,"Shop No 8, B Wing, Shree Swamiprasad Chs, Khadakpada Circle, Near Mcdonald'S, Kalyan, Maharashtra, 421301",Maharashtra,8976501222,khadakpada.kalyan@lenskartstore.com,11:00 AM,09:30 PM,4.7,727,421301
66,Kharghar,"Shop No 1, Parth CHS, Plot No 228, Sector 13, Kharghar, Near Shilpa Chowk, Navi Mumbai, Maharashtra, 410210",Maharashtra,8291584868,kharghar.mumbai@lenskart.mobi,11:00 AM,09:30 PM,4.6,386,410210
67,Solapur,"Shop No 370, Main Road, South Kasba, Opposite Unique Hospital, Solapur, Maharashtra, 413007",Maharashtra,9922051085,solapur@lenskart.mobi,11:00 AM,09:30 PM,4.7,736,413007
2115,Bhandup West,"Shop No 4, Srishti Solitaire, Lal Bahadur Shastri Road, Sadan Wadi, Bhandup West, Mumbai, Maharashtra, 400078",Maharashtra,7718047702,bhandupwest@lenskartstore.com,11:00 AM,09:00 PM,4.9,274,400078
68,Baner,"CTS No 100, Shop No 1&2, Shinde Sarkar, Next to Shree Chatrapati Shivaji Maharaj Statue, Main Baner Road, Baner, Pune, Maharashtra, 411007",Maharashtra,8626090909,baner.pune@lenskart.mobi,11:00 AM,09:30 PM,4.2,471,411007
580,Linking Road Bandra,"Shop No 5 & 6, Swarna Rekha, Linking Road, Bandra West, Linking Road, Near Khar Telephone Exchange, Mumbai, Maharashtra, 400052",Maharashtra,8655691028,linking.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.8,2536,400052
1605,Chikuwadi Borivali West,"Sumit Garden Grove Daigonally, Chikuwadi, Borivali West, Opposite Pheonix Hospital, Mumbai, Maharashtra, 400092",Maharashtra,8655691092,borivalichikuvadi.mumbai@lenskartstore.com,11:00 AM,10:00 PM,4.8,1741,400092
2117,Thane Mulund East,"Shop No 01, Romel Vasanthi, Navghar Road, Eastern Express Hwy, Near Mulund Gymkhana, Deendayal Nagar, Mulund East, Mumbai, Maharashtra, 400081",Maharashtra,7718074197,mulundeast.thane@lenskartstore.com,11:00 AM,09:30 PM,4.9,226,400081
582,Oberoi Mall,"Shop No 6, Second Floor, Oberoi Mall, Yashodham Goregaon, Western Express Highway, Near Dindoshi Bus Stand, Mumbai, Maharashtra, 400063",Maharashtra,8655703630,OberoiMall.Mumbai@lenskartstore.com,11:00 AM,10:00 PM,4.8,1921,400063
2118,Navare Ambernath East,"Ground Floor, Shop No 8 Tulip A, Project Nisarg Green, Near wellness forever, Cabin Road, Plot No RH1, Ambernath Industrial Area, Ambernath East, Munic, Mumbai, Maharashtra, 421503",Maharashtra,7030294123,ambernatheast1.mumbai@lenskartstore.com,11:00 AM,09:00 PM,5.0,1,421503
1351,Tilak Nagar,"Shop No 11, Krushal Tower, Tilak Nagar, Gm Road, Mumbai, Maharashtra, 400089",Maharashtra,8655683295,Tilaknagarnew.mumbai@lenskartstore.com,11:00 AM,10:00 PM,4.9,1188,400089
1607,Hudkeshwar,"Shop No 111, Ram Bhau Bus Stop, Hudkeshwar Road, New Neharu Nagar, Near Mhalgi Nagar, Nagpur, Maharashtra, 440034",Maharashtra,8956141882,Hudkeshwarroad.nagpur@lenskartstore.com,11:00 AM,09:00 PM,4.9,1210,440034
1352,Yash Padma Arcade,"Shop No 9, Yash Padma Arcade, Tarapur Road, Sainath Nagar, Bhandarwada, Tarapur Road, Boisar, Maharashtra, 401501",Maharashtra,8655691081,palgharboisar.munbai@lenskartstore.com,10:00 AM,09:00 PM,4.9,685,401501
74,Kohtrud,"Unit 6/7, Ground Floor, Trinity Ventures, Silver Fern, Kohtrud, Opposite Kothrud Bus Stand Road, Pune, Maharashtra, 411038",Maharashtra,7304711150,kothrud.pune@lenskart.mobi,11:00 AM,09:30 PM,4.7,1467,411038
1354,Sai Miracle Kharghar,"Shop No 7 Plot No 16, 17 / 19, Sector 34 E, Sector 35E, Kharghar, Near Hdfc Bank, Navi Mumbai, Maharashtra, 410210",Maharashtra,8655691055,Khargharsectore35e.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.9,282,410210
1355,GNP Galaxy Ambernath,"Unit No 23, Gnp Galaxy, Ambernath Industrial Estate, Kalyan Badlapur Road, Ambernath West, Opposite Ordnance Factory, Thane, Maharashtra, 421501",Maharashtra,7030184123,ambernathwestgnpgalaxy.mumbai@lenskartstore.com,11:00 AM,09:30 PM,4.9,574,421501
1612,Shaikh Villa,"Shop No 1, 2 & 3, Shaikh Villa, Sr No 82, Hissa No 3, Opposite Bhagwati Hospital, Samarth Chowk, West Badlapur, Maharastra, 421503",Maharashtra,7030185123,Badlapurwest.mumbai@lenskartstore.com,11:00 AM,09:00 PM,4.9,631,421503
333,Pashan,"Shop No P/4, Om Shanti Complex, Vighnaharta Chowk, Sus Road, Pashan, Near Vighnaharta Mandir, Pune, Maharashtra, 411021",Maharashtra,8806570598,pashan.pune@lenskartstore.com,11:00 AM,09:30 PM,4.7,468,411021
589,Sagar Garden Mulund,"Shop No 6 & 7, Ground Floor, Sagar Garden Complex, Lbs Road, Mulund West, Opposite Vasant Oscar, Mumbai, Maharashtra, 400080",Maharashtra,8655675761,sagar.mulund@lenskartstore.com,11:00 AM,09:30 PM,4.8,1004,400080
78,Chinchwad,"Shop No 1B & 2, Premier Plaza, F Wing, Old Mumbai Pune Highway, Chinchwad, Carnival Cinemas, Pune, Maharashtra, 411019",Maharashtra,8087290291,chinchwad.pune@lenskart.mobi,11:00 AM,09:30 PM,4.7,741,411019
1614,Arvi Naka,"194, Gandhi Nagar, Arvi Naka, Wardha, Maharashtra 442001",Maharashtra,7773996932,wardha02.maharashtra@lenskartstore.com,11:00 AM,09:00 PM,4.7,173,442001
